Rent,Address,Area,Bed,Bath,School,Crime,Commute,Shop_eat,Description,Feature,URL
"$3,800/mo",38 Bradford St #2,"South End, Boston, MA",3 Beds,1 Bath,Schools4 Elementary Schools4 Middle Schools5 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat891 Restaurants121 Groceries300 Nightlife,"38 Bradford St #2,Boston, MA is a 3 bedroom, 1 bathroom multi-family. 38 Bradford St #2 is located inSouth End, Boston. 38 Bradford St #2 was listed for rent for $3,800/month on Jan 10, 2020.","Details for 38 Bradford St #2Multi FamilyRent Includes: Sewage, GarbageDeposit: $3,800Parking Type: noneHeating fuel: noneNo Air ConditioningHeating Fuel: None",https://www.trulia.com/p/ma/boston/38-bradford-st-2-boston-ma-02118--2171569040
"$4,700/mo",588 Columbus Ave #4,"South End, Boston, MA",4 Beds,1 Bath,Schools2 Elementary Schools4 Middle Schools3 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat605 Restaurants84 Groceries226 Nightlife,"588 Columbus Ave #4,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 588 Columbus Ave #4 is located inSouth End, Boston. 588 Columbus Ave #4 was listed for rent for $4,700/month on Jan 8, 2020.","Details for 588 Columbus Ave #4Multi FamilyNo pets allowedRent Includes: Sewage, GarbageDeposit: $4,700Laundry: SharedParking Type: noneNo Air ConditioningHeating fuel: noneLaundry: In UnitDishwasherDisposalDryerRefrigeratorWasherHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/588-columbus-ave-4-boston-ma-02118--2172589081
"$2,900/mo",38 Bradford St #1,"South End, Boston, MA",2 Beds,1 Bath,Schools4 Elementary Schools4 Middle Schools5 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat891 Restaurants121 Groceries300 Nightlife,"38 Bradford St #1,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 38 Bradford St #1 is located inSouth End, Boston. 38 Bradford St #1 was listed for rent for $2,800/month on Mar 15, 2020.","Details for 38 Bradford St #1Multi FamilyRent Includes: Sewage, GarbageDeposit: $2,800Parking Type: noneHeating fuel: noneNo Air ConditioningDishwasherRefrigeratorHeating Fuel: None",https://www.trulia.com/p/ma/boston/38-bradford-st-1-boston-ma-02118--2171568968
"$2,900/mo",Address Not Disclosed,"South End, Boston, MA",2 Beds,1 Bath,Schools4 Elementary Schools4 Middle Schools5 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat891 Restaurants121 Groceries300 Nightlife,"This home inBoston, MA is a 2 bedroom, 1 bathroom multi-family. This home is located inSouth End, Boston. This property was listed for rent for $2,900/month on Jun 14, 2020.",Home DetailsMulti FamilyNo pets allowed8 Days on Trulia,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171569040
"$4,200/mo",1750 Washington St #8,"South End, Boston, MA",3 Beds,1 Bath,Schools4 Elementary Schools5 Middle Schools4 High Schools,CrimeModerate crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat576 Restaurants84 Groceries203 Nightlife,"1750 Washington St #8,Boston, MA is a 3 bedroom, 1 bathroom multi-family. 1750 Washington St #8 is located inSouth End, Boston. 1750 Washington St #8 was listed for rent for $4,200/month on Mar 4, 2020.","Details for 1750 Washington St #8Multi FamilyRent Includes: Sewage, GarbageDeposit: $4,200Heating fuel: noneParking Type: noneNo Air ConditioningLaundry: SharedLaundry: In UnitDishwasherDisposalDryerWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/1750-washington-st-8-boston-ma-02118--2171568511
"$3,800/mo",Address Not Disclosed,"South End, Boston, MA",3 Beds,1 Bath,Schools4 Elementary Schools4 Middle Schools5 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat891 Restaurants121 Groceries300 Nightlife,"This home inBoston, MA is a 3 bedroom, 1 bathroom multi-family. This home is located inSouth End, Boston. This property was listed for rent for $3,800/month on May 31, 2020.",Home DetailsMulti FamilyNo pets allowed22 Days on Trulia,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2174241888
"$3,000/mo",423 Shawmut Ave #2,"South End, Boston, MA",2 Beds,1 Bath,Schools4 Elementary Schools4 Middle Schools3 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat700 Restaurants102 Groceries241 Nightlife,"423 Shawmut Ave #2,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 423 Shawmut Ave #2 is located inSouth End, Boston. 423 Shawmut Ave #2 was listed for rent for $3,000/month on Apr 29, 2020. This property is pet friendly.","Details for 423 Shawmut Ave #2Multi FamilyCats allowed54 Days on TruliaRent Includes: Hot Water, Sewage, GarbageDeposit: $3,000Heating fuel: noneLaundry: SharedStreet ParkingLaundry: In UnitNo Air ConditioningDryerRefrigeratorWasherFloors: TileHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/423-shawmut-ave-2-boston-ma-02118--2171809376
"$2,900/mo",423 Shawmut Ave #32,"South End, Boston, MA",2 Beds,1 Bath,Schools4 Elementary Schools4 Middle Schools3 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat700 Restaurants102 Groceries241 Nightlife,"423 Shawmut Ave #32,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 423 Shawmut Ave #32 is located inSouth End, Boston. 423 Shawmut Ave #32 was listed for rent for $2,900/month on Feb 6, 2020.","Details for 423 Shawmut Ave #32Multi FamilyRent Includes: Hot Water, Sewage, GarbageDeposit: $2,900Parking Type: noneHeating fuel: noneNo Air ConditioningRefrigeratorFloors: HardwoodHeating Fuel: None",https://www.trulia.com/p/ma/boston/423-shawmut-ave-32-boston-ma-02118--2171809385
"$2,900/mo",601 Tremont St #1,"South End, Boston, MA",2 Beds,1 Bath,Schools4 Elementary Schools5 Middle Schools5 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat783 Restaurants111 Groceries260 Nightlife,"601 Tremont St #1,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 601 Tremont St #1 is located inSouth End, Boston. 601 Tremont St #1 was listed for rent for $3,100/month on May 23, 2020. This property is pet friendly.","Details for 601 Tremont St #1Multi FamilyCats, small dogs, large dogs allowed30 Days on TruliaRent Includes: Hot Water, Sewage, GarbageDeposit: $3,100Heating fuel: noneStreet ParkingNo Air ConditioningRefrigeratorFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/601-tremont-st-1-boston-ma-02118--2171575138
"$3,100/mo",28 Upton St #A,"South End, Boston, MA",2 Beds,1 Bath,Schools5 Elementary Schools5 Middle Schools5 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat789 Restaurants113 Groceries259 Nightlife,"28 Upton St #A,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 28 Upton St #A is located inSouth End, Boston. 28 Upton St #A was listed for rent for $3,100/month on Mar 6, 2020.","Details for 28 Upton St #AMulti FamilyRent Includes: Sewage, GarbageDeposit: $3,100No Air ConditioningParking Type: noneHeating fuel: noneHeating Fuel: None",https://www.trulia.com/p/ma/boston/28-upton-st-a-boston-ma-02118--2313734851
"$3,000/mo",538 Massachusetts Ave #1,"South End, Boston, MA",2 Beds,1 Bath,Schools3 Elementary Schools4 Middle Schools2 High Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat636 Restaurants90 Groceries231 Nightlife,"538 Massachusetts Ave #1,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 538 Massachusetts Ave #1 is located inSouth End, Boston. 538 Massachusetts Ave #1 was listed for rent for $3,000/month on May 28, 2020. This property is pet friendly.","Details for 538 Massachusetts Ave #1Multi FamilyAvailable: Sep 1stCats, small dogs, large dogs allowed25 Days on TruliaRent Includes: Heat, Hot Water, WaterLaundry: SharedUnfurnished -",https://www.trulia.com/p/ma/boston/538-massachusetts-ave-1-boston-ma-02118--2173990181
"$4,225/mo",656 Massachusetts Ave #3,"South End, Boston, MA",3 Beds,1 Bath,Schools4 Elementary Schools5 Middle Schools4 High Schools,CrimeHighest crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat566 Restaurants84 Groceries203 Nightlife,"656 Massachusetts Ave #3,Boston, MA is a 3 bedroom, 1 bathroom multi-family. 656 Massachusetts Ave #3 is located inSouth End, Boston. 656 Massachusetts Ave #3 was listed for rent for $4,050/month on May 15, 2020.","Details for 656 Massachusetts Ave #3Multi Family38 Days on TruliaRent Includes: Sewage, GarbageDeposit: $4,050Parking Type: noneHeating fuel: noneNo Air ConditioningLaundry: In UnitDishwasherDisposalDryerMicrowaveRefrigeratorWasherFloors: HardwoodHeating Fuel: Gas GasSee All",https://www.trulia.com/p/ma/boston/656-massachusetts-ave-3-boston-ma-02118--2171825678
"$4,050/mo",656 Massachusetts Ave #3,"South End, Boston, MA",3 Beds,1 Bath,Schools4 Elementary Schools5 Middle Schools4 High Schools,CrimeHighest crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat566 Restaurants84 Groceries203 Nightlife,"656 Massachusetts Ave #3,Boston, MA is a 3 bedroom, 1 bathroom multi-family. 656 Massachusetts Ave #3 is located inSouth End, Boston. 656 Massachusetts Ave #3 was listed for rent for $4,050/month on May 15, 2020.","Details for 656 Massachusetts Ave #3Multi Family38 Days on TruliaRent Includes: Sewage, GarbageDeposit: $4,050Parking Type: noneHeating fuel: noneNo Air ConditioningLaundry: In UnitDishwasherDisposalDryerMicrowaveRefrigeratorWasherFloors: HardwoodHeating Fuel: Gas GasSee All",https://www.trulia.com/p/ma/boston/656-massachusetts-ave-3-boston-ma-02118--2171825678
"$3,850/mo",Address Not Disclosed,"South End, Boston, MA",3 Beds,1 Bath,Schools1 Elementary School3 Middle Schools2 High Schools,CrimeModerate crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat605 Restaurants84 Groceries226 Nightlife,"This home inBoston, MA is a 3 bedroom, 1 bathroom multi-family. This home is located inSouth End, Boston. This property was listed for rent for $3,850/month on May 1, 2020.",Home DetailsMulti FamilyNo pets allowed52 Days on TruliaParking Type: none,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2441006352
"$3,950/mo",Address Not Disclosed,"South End, Boston, MA",3 Beds,1 Bath,Schools4 Elementary Schools5 Middle Schools4 High Schools,CrimeHighest crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat566 Restaurants84 Groceries203 Nightlife,"This home inBoston, MA is a 3 bedroom, 1 bathroom multi-family. This home is located inSouth End, Boston. This property was listed for rent for $3,950/month on Jun 5, 2020.",Home DetailsMulti FamilyNo pets allowed17 Days on TruliaParking Type: noneHeating Fuel: Gas,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171828155
"$2,195/mo",35 Dwight St #2,"South End, Boston, MA",1 Bed,1 Bath,Schools5 Elementary Schools5 Middle Schools5 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat938 Restaurants117 Groceries332 Nightlife,"35 Dwight St #2,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 35 Dwight St #2 is located inSouth End, Boston. 35 Dwight St #2 was listed for rent for $2,195/month on May 13, 2020.","Details for 35 Dwight St #2Multi Family40 Days on TruliaRent Includes: Sewage, GarbageDeposit: $2,195Parking Type: noneNo Air ConditioningHeating fuel: noneHeating Fuel: None",https://www.trulia.com/p/ma/boston/35-dwight-st-2-boston-ma-02118--2171568466
"$2,400/mo",476 Columbus Ave #10,"South End, Boston, MA",1 Bed,1 Bath,Schools3 Elementary Schools3 Middle Schools2 High Schools,CrimeHighest crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat726 Restaurants101 Groceries253 Nightlife,"476 Columbus Ave #10,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 476 Columbus Ave #10 is located inSouth End, Boston. 476 Columbus Ave #10 was listed for rent for $2,400/month on May 23, 2020.","Details for 476 Columbus Ave #10Multi Family30 Days on TruliaRent Includes: Sewage, GarbageDeposit: $2,400No Air ConditioningParking Type: noneHeating fuel: noneFloors: HardwoodHeating Fuel: None",https://www.trulia.com/p/ma/boston/476-columbus-ave-10-boston-ma-02118--2172407501
"$2,195/mo",35 Dwight St #2,"South End, Boston, MA",1 Bed,1 Bath,Schools5 Elementary Schools5 Middle Schools5 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat938 Restaurants117 Groceries332 Nightlife,"35 Dwight St #2,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 35 Dwight St #2 is located inSouth End, Boston. 35 Dwight St #2 was listed for rent for $2,195/month on May 13, 2020.","Details for 35 Dwight St #2Multi Family40 Days on TruliaRent Includes: Sewage, GarbageDeposit: $2,195Parking Type: noneNo Air ConditioningHeating fuel: noneHeating Fuel: None",https://www.trulia.com/p/ma/boston/35-dwight-st-2-boston-ma-02118--2171568466
"$4,500/mo",168 Northampton St #3,"South End, Boston, MA",4 Beds,1 Bath,Schools3 Elementary Schools4 Middle Schools2 High Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat610 Restaurants85 Groceries222 Nightlife,"168 Northampton St #3,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 168 Northampton St #3 is located inSouth End, Boston. 168 Northampton St #3 was listed for rent for $4,500/month on Apr 16, 2020.","Details for 168 Northampton St #3Multi FamilyRent Includes: Heat, Hot Water, Sewage, GarbageDeposit: $4,500No Air ConditioningStreet ParkingLaundry: In UnitLaundry: SharedHeating fuel: noneDishwasherDisposalDryerRefrigeratorWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/168-northampton-st-3-boston-ma-02118--2171809762
"$2,300/mo",3 Worcester Sq #9,"South End, Boston, MA",1 Bed,1 Bath,Schools4 Elementary Schools5 Middle Schools4 High Schools,CrimeHighest crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat623 Restaurants95 Groceries206 Nightlife,"3 Worcester Sq #9,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 3 Worcester Sq #9 is located inSouth End, Boston. 3 Worcester Sq #9 was listed for rent for $2,300/month on May 11, 2020. This property is pet friendly.","Details for 3 Worcester Sq #9Multi FamilyAvailable: Jul 1stCats, small dogs, large dogs allowed42 Days on TruliaUnfurnished -Laundry: Shared",https://www.trulia.com/p/ma/boston/3-worcester-sq-9-boston-ma-02118--2172239220
"$3,000/mo",Address Not Disclosed,"South End, Boston, MA",2 Beds,1 Bath,Schools3 Elementary Schools4 Middle Schools2 High Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat533 Restaurants82 Groceries168 Nightlife,"This home inBoston, MA is a 2 bedroom, 1 bathroom multi-family. This home is located inSouth End, Boston. This property was listed for rent for $3,000/month on Jun 14, 2020.",Home DetailsMulti FamilyNo pets allowed8 Days on TruliaHeating Fuel: Gas,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171808295
"$2,900/mo",Address Not Disclosed,"South End, Boston, MA",2 Beds,1 Bath,Schools3 Elementary Schools4 Middle Schools2 High Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat533 Restaurants82 Groceries168 Nightlife,"This home inBoston, MA is a 2 bedroom, 1 bathroom, 625 sqft multi-family. This home is located inSouth End, Boston. This property was listed for rent for $2,900/month on Jun 5, 2020.",Home DetailsMulti FamilyNo pets allowed17 Days on TruliaHeating Fuel: Gas,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2172934162
"$2,900/mo",Address Not Disclosed,"South End, Boston, MA",2 Beds,1 Bath,Schools4 Elementary Schools4 Middle Schools3 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat700 Restaurants102 Groceries241 Nightlife,"This home inBoston, MA is a 2 bedroom, 1 bathroom multi-family. This home is located inSouth End, Boston. This property was listed for rent for $2,900/month on May 7, 2020.","Home DetailsMulti FamilyNo pets allowed46 Days on TruliaRent Includes: Gas, Water",https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171826754
"$3,200/mo",423 Shawmut Ave #31,"South End, Boston, MA",2 Beds,1 Bath,Schools4 Elementary Schools4 Middle Schools3 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute32% of residents commute by car.,Shop & Eat700 Restaurants102 Groceries241 Nightlife,"423 Shawmut Ave #31,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 423 Shawmut Ave #31 is located inSouth End, Boston. 423 Shawmut Ave #31 was listed for rent for $3,100/month on Jan 16, 2020.","Details for 423 Shawmut Ave #31Multi FamilyNo pets allowedRent Includes: Heat, Hot Water, Sewage, GarbageDeposit: $3,100Laundry: SharedLaundry: In UnitHeating fuel: noneNo Air ConditioningParking Type: noneDishwasherDryerRefrigeratorWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/423-shawmut-ave-31-boston-ma-02118--2171809269
